order_id,customer_id,order_date,order_status,payment_method
2604,230,2024-04-08,Cancelled,Credit Card
2605,790,2024-02-11,Completed,Net Banking
2606,489,2024-01-14,Cancelled,Credit Card
2607,319,2024-10-20,Completed,Debit Card
2608,86,2024-10-07,Completed,Wallet
2609,213,2023-06-23,Completed,Wallet
2610,86,2023-09-13,Completed,Net Banking
2611,485,2024-09-23,Cancelled,Wallet
2612,61,2023-08-27,Completed,UPI
2613,319,2024-02-26,Completed,Debit Card
2614,330,2023-02-07,Cancelled,Wallet
2615,6,2024-02-21,Completed,Debit Card
2616,501,2024-07-29,Cancelled,Net Banking
2617,668,2023-11-17,Completed,UPI
2618,726,2024-04-17,Completed,Wallet
2619,758,2024-07-22,Completed,Credit Card
2620,717,2024-03-11,Completed,Net Banking
2621,776,2023-05-11,Completed,Debit Card
2622,767,2024-06-16,Completed,Debit Card
2623,449,2023-07-22,Completed,Credit Card
2624,508,2024-03-10,Completed,Wallet
2625,144,2024-05-13,Cancelled,Net Banking
2626,10,2024-02-13,Completed,Credit Card
2627,302,2024-03-21,Completed,Wallet
2628,630,2023-11-27,Completed,Wallet
2629,170,2024-10-27,Completed,UPI
2630,702,2024-06-19,Completed,Wallet
2631,532,2024-01-16,Cancelled,UPI
2632,474,2024-04-28,Completed,UPI
2633,169,2023-05-19,Cancelled,Net Banking
2634,326,2023-01-11,Completed,Debit Card
2635,482,2023-06-03,Completed,Credit Card
2636,719,2023-11-16,Completed,Debit Card
2637,551,2023-04-07,Completed,UPI
2638,63,2023-04-07,Cancelled,Net Banking
2639,161,2024-08-31,Completed,UPI
2640,573,2024-10-13,Completed,UPI
2641,15,2024-10-05,Completed,UPI
2642,437,2023-10-19,Cancelled,UPI
2643,640,2024-01-12,Completed,UPI
2644,555,2024-07-28,Completed,Credit Card
2645,157,2024-08-29,Completed,Debit Card
2646,183,2023-10-14,Completed,Wallet
2647,130,2023-04-15,Cancelled,Wallet
2648,785,2024-10-22,Completed,UPI
2649,791,2024-08-12,Cancelled,Wallet
2650,755,2023-10-11,Cancelled,Net Banking
2651,173,2023-08-03,Completed,Debit Card
2652,94,2023-08-10,Cancelled,Debit Card
2653,169,2023-05-27,Completed,Credit Card
2654,80,2023-11-28,Completed,Debit Card
2655,451,2024-06-07,Completed,Net Banking
2656,310,2023-12-01,Cancelled,Credit Card
2657,574,2023-09-04,Completed,Net Banking
2658,724,2024-01-30,Completed,UPI
2659,535,2023-11-16,Completed,Wallet
2660,620,2023-03-22,Completed,Debit Card
2661,285,2024-10-10,Completed,Net Banking
2662,453,2024-07-27,Completed,UPI
2663,572,2023-05-04,Completed,UPI
2664,26,2023-07-02,Completed,Net Banking
2665,355,2024-11-17,Completed,Debit Card
2666,574,2024-09-23,Completed,Net Banking
2667,184,2024-01-19,Completed,Debit Card
2668,370,2024-03-28,Cancelled,Debit Card
2669,601,2023-01-06,Completed,UPI
2670,378,2023-04-07,Completed,Wallet
2671,622,2023-01-14,Completed,Credit Card
2672,282,2024-10-24,Completed,Net Banking
2673,713,2023-02-14,Completed,UPI
2674,59,2024-10-02,Cancelled,Credit Card
2675,623,2024-04-27,Completed,Net Banking
2676,485,2023-06-27,Cancelled,Credit Card
2677,379,2023-02-09,Completed,Wallet
2678,723,2023-06-06,Completed,Debit Card
2679,430,2023-03-26,Completed,Credit Card
2680,653,2024-03-30,Completed,UPI
2681,558,2023-04-10,Completed,Debit Card
2682,629,2024-11-01,Completed,UPI
2683,325,2024-11-19,Completed,Wallet
2684,529,2024-01-11,Completed,Net Banking
2685,684,2024-03-02,Completed,Credit Card
2686,780,2023-07-17,Cancelled,Debit Card
2687,86,2023-10-01,Completed,Net Banking
2688,283,2023-02-15,Cancelled,Debit Card
2689,420,2024-06-01,Completed,Credit Card
2690,281,2023-11-15,Cancelled,UPI
2691,350,2023-05-01,Completed,Wallet
2692,580,2023-03-30,Completed,Credit Card
2693,93,2023-04-30,Completed,Credit Card
2694,326,2023-07-10,Cancelled,Credit Card
2695,11,2023-06-23,Completed,UPI
2696,84,2024-04-16,Completed,UPI
2697,658,2024-11-28,Completed,Debit Card
2698,55,2023-11-14,Completed,UPI
2699,286,2023-07-02,Completed,Wallet
2700,424,2023-11-20,Completed,Debit Card
2701,205,2023-10-07,Completed,UPI
2702,715,2023-09-23,Completed,UPI
2703,502,2023-04-05,Completed,Wallet
2704,358,2024-01-08,Cancelled,Net Banking
2705,704,2024-10-08,Completed,Credit Card
2706,395,2024-08-22,Completed,Wallet
2707,216,2024-08-05,Completed,UPI
2708,699,2024-10-23,Completed,Debit Card
2709,717,2023-12-17,Cancelled,Wallet
2710,93,2023-10-03,Cancelled,Debit Card
2711,224,2023-09-22,Completed,UPI
2712,119,2023-02-02,Cancelled,Debit Card
2713,144,2024-05-01,Completed,Wallet
2714,382,2023-11-27,Cancelled,Net Banking
2715,603,2024-11-05,Completed,UPI
2716,645,2023-04-18,Completed,Credit Card
2717,432,2023-06-12,Completed,UPI
2718,664,2023-12-11,Completed,Debit Card
2719,314,2024-01-02,Completed,Net Banking
2720,191,2024-07-13,Completed,Net Banking
2721,468,2024-09-23,Cancelled,Wallet
2722,749,2024-03-21,Completed,Net Banking
2723,259,2023-09-07,Completed,Wallet
2724,495,2023-12-12,Completed,UPI
2725,240,2023-02-11,Cancelled,Credit Card
2726,437,2024-03-07,Completed,Wallet
2727,608,2024-02-15,Completed,Debit Card
2728,171,2024-06-08,Completed,Wallet
2729,204,2024-06-20,Cancelled,Debit Card
2730,680,2023-05-14,Completed,Credit Card
2731,317,2023-04-03,Completed,UPI
2732,406,2024-04-14,Completed,Net Banking
2733,675,2023-01-01,Completed,Debit Card
2734,309,2023-06-26,Completed,Credit Card
2735,242,2023-07-09,Completed,Net Banking
2736,742,2023-04-03,Completed,Debit Card
2737,795,2024-07-22,Completed,Credit Card
2738,164,2024-05-03,Completed,Credit Card
2739,564,2024-04-27,Completed,Debit Card
2740,685,2024-04-28,Completed,Net Banking
2741,782,2023-09-06,Completed,Net Banking
2742,326,2023-05-12,Completed,Net Banking
2743,290,2023-12-01,Completed,Wallet
2744,547,2024-02-08,Completed,UPI
2745,686,2024-05-15,Cancelled,Credit Card
2746,624,2023-08-16,Completed,Debit Card
2747,371,2024-01-13,Completed,Wallet
2748,626,2023-01-02,Cancelled,Net Banking
2749,662,2023-03-21,Completed,Debit Card
2750,193,2024-05-26,Completed,Debit Card
2751,446,2023-11-06,Completed,UPI
2752,670,2024-01-29,Completed,Net Banking
2753,292,2023-06-04,Completed,Net Banking
2754,493,2024-11-22,Completed,UPI
2755,184,2024-03-07,Completed,Net Banking
2756,530,2024-11-29,Completed,Net Banking
2757,355,2023-03-26,Completed,Net Banking
2758,165,2023-01-13,Completed,Debit Card
2759,520,2024-08-11,Completed,Net Banking
2760,498,2023-01-12,Completed,Net Banking
2761,311,2023-02-25,Completed,UPI
2762,119,2024-10-11,Cancelled,Net Banking
2763,382,2024-05-29,Completed,UPI
2764,374,2024-07-01,Completed,Debit Card
2765,545,2024-03-10,Completed,Credit Card
2766,8,2023-06-03,Completed,Wallet
2767,203,2023-09-22,Cancelled,Wallet
2768,446,2024-04-10,Completed,Net Banking
2769,41,2023-10-16,Completed,Net Banking
2770,376,2024-04-16,Completed,Wallet
2771,259,2024-01-14,Completed,UPI
2772,304,2024-11-22,Completed,Wallet
2773,184,2023-10-01,Completed,UPI
2774,18,2024-03-03,Completed,UPI
2775,652,2023-11-01,Completed,Wallet
2776,366,2023-04-25,Completed,Wallet
2777,255,2024-02-10,Completed,Credit Card
2778,97,2024-07-01,Completed,Debit Card
2779,506,2024-10-10,Completed,UPI
2780,470,2023-12-20,Cancelled,Debit Card
2781,583,2024-06-20,Completed,Credit Card
2782,335,2023-03-20,Completed,Credit Card
2783,624,2023-05-31,Completed,Net Banking
2784,743,2024-06-08,Completed,UPI
2785,768,2024-10-14,Completed,Net Banking
2786,23,2024-02-15,Completed,UPI
2787,761,2024-10-30,Completed,Net Banking
2788,197,2023-04-30,Cancelled,UPI
2789,631,2023-11-07,Cancelled,Wallet
2790,711,2023-09-07,Completed,UPI
2791,485,2024-08-10,Completed,Net Banking
2792,765,2023-10-09,Completed,UPI
2793,688,2024-05-28,Completed,Wallet
2794,186,2024-02-13,Completed,UPI
2795,417,2023-01-06,Completed,Credit Card
2796,673,2024-02-29,Completed,UPI
2797,474,2023-10-01,Cancelled,UPI
2798,227,2023-04-10,Completed,Credit Card
2799,227,2023-11-29,Completed,Wallet
2800,746,2023-10-22,Cancelled,Net Banking
2801,431,2024-08-25,Cancelled,UPI
2802,399,2024-07-08,Completed,Wallet
2803,352,2023-01-13,Completed,UPI
2804,456,2023-12-21,Completed,Net Banking
2805,216,2024-05-25,Cancelled,Debit Card
2806,400,2024-11-20,Completed,Net Banking
2807,677,2023-02-03,Cancelled,Credit Card
2808,499,2024-10-08,Cancelled,UPI
2809,213,2023-03-27,Cancelled,UPI
2810,299,2023-11-08,Completed,Net Banking
2811,479,2024-11-21,Completed,Debit Card
2812,599,2024-10-01,Completed,Wallet
2813,579,2023-12-27,Completed,Net Banking
2814,770,2023-01-24,Completed,Wallet
2815,241,2024-05-17,Completed,Wallet
2816,388,2023-05-15,Cancelled,Credit Card
2817,406,2023-04-10,Completed,Debit Card
2818,585,2023-04-24,Completed,Debit Card
2819,786,2023-06-12,Completed,Wallet
2820,361,2024-02-23,Completed,Net Banking
2821,286,2024-09-05,Completed,UPI
2822,109,2024-10-07,Completed,Wallet
2823,546,2024-07-02,Completed,Debit Card
2824,507,2024-02-18,Completed,UPI
2825,161,2024-04-05,Completed,Net Banking
2826,4,2023-10-23,Cancelled,UPI
2827,672,2024-04-20,Completed,Credit Card
2828,595,2024-01-28,Completed,Net Banking
2829,194,2024-02-25,Completed,Wallet
2830,142,2023-08-18,Cancelled,Wallet
2831,83,2024-05-30,Cancelled,Wallet
2832,24,2024-02-23,Completed,Wallet
2833,171,2023-09-13,Cancelled,Net Banking
2834,94,2024-12-01,Completed,Credit Card
2835,670,2024-09-07,Completed,Wallet
2836,198,2024-06-07,Completed,Net Banking
2837,741,2024-01-13,Completed,Debit Card
2838,730,2024-04-28,Completed,UPI
2839,301,2023-05-16,Completed,Credit Card
2840,592,2023-07-31,Completed,Net Banking
2841,701,2023-09-08,Cancelled,Net Banking
2842,182,2023-09-05,Completed,Wallet
2843,114,2024-10-18,Cancelled,UPI
2844,251,2023-06-13,Completed,Credit Card
2845,767,2023-01-08,Completed,Net Banking
2846,482,2024-06-16,Completed,Credit Card
2847,267,2024-03-03,Cancelled,Credit Card
2848,663,2024-09-13,Cancelled,Credit Card
2849,493,2024-03-25,Completed,UPI
2850,743,2024-02-12,Completed,UPI
2851,734,2024-02-14,Cancelled,Net Banking
2852,128,2024-03-14,Completed,Debit Card
2853,777,2023-09-26,Cancelled,Credit Card
2854,376,2023-06-23,Completed,UPI
2855,249,2023-05-26,Completed,Debit Card
2856,100,2023-09-28,Completed,Credit Card
2857,727,2024-04-14,Completed,Debit Card
2858,351,2023-09-24,Completed,Net Banking
2859,462,2023-12-05,Completed,Wallet
2860,609,2023-10-09,Completed,Debit Card
2861,535,2023-06-01,Completed,Credit Card
2862,380,2023-08-15,Cancelled,UPI
2863,315,2023-10-26,Completed,Wallet
2864,313,2024-10-11,Completed,Net Banking
2865,302,2024-11-20,Completed,Debit Card
2866,623,2023-05-31,Completed,Net Banking
2867,653,2023-09-21,Completed,Credit Card
2868,598,2023-08-05,Completed,Debit Card
2869,13,2024-08-21,Completed,UPI
2870,764,2024-06-04,Cancelled,Net Banking
2871,634,2024-05-03,Completed,UPI
2872,160,2024-10-21,Cancelled,Wallet
2873,536,2023-11-18,Completed,Net Banking
2874,664,2024-05-11,Completed,Wallet
2875,180,2024-05-08,Completed,Net Banking
2876,685,2023-01-15,Completed,UPI
2877,317,2023-08-19,Completed,Debit Card
2878,285,2023-06-03,Cancelled,Credit Card
2879,202,2024-10-27,Completed,Net Banking
2880,584,2024-04-15,Completed,Wallet
2881,760,2023-08-22,Completed,UPI
2882,34,2024-11-11,Completed,Credit Card
2883,520,2023-12-04,Completed,UPI
2884,548,2024-07-20,Cancelled,Credit Card
2885,458,2023-02-27,Cancelled,Wallet
2886,251,2023-09-11,Completed,Debit Card
2887,251,2024-10-28,Completed,Net Banking
2888,42,2023-07-01,Cancelled,UPI
2889,285,2024-07-19,Completed,Debit Card
2890,136,2023-03-07,Cancelled,UPI
2891,213,2023-03-04,Completed,Debit Card
2892,780,2024-08-22,Cancelled,Net Banking
2893,101,2024-04-20,Cancelled,Credit Card
2894,650,2023-11-23,Completed,Debit Card
2895,120,2024-05-04,Completed,Credit Card
2896,203,2024-05-02,Completed,Wallet
2897,221,2024-08-26,Cancelled,Net Banking
2898,583,2023-11-04,Completed,Wallet
2899,115,2024-03-16,Completed,Debit Card
2900,651,2024-08-26,Cancelled,Net Banking
2901,258,2023-01-01,Completed,Wallet
2902,505,2023-10-05,Completed,UPI
2903,495,2024-06-03,Cancelled,UPI
2904,307,2024-10-22,Completed,Wallet
2905,350,2023-09-12,Completed,Wallet
2906,317,2024-05-30,Completed,Credit Card
2907,500,2023-07-06,Completed,UPI
2908,482,2024-06-05,Completed,Debit Card
2909,68,2023-07-03,Completed,UPI
2910,454,2023-04-07,Completed,Wallet
2911,199,2023-07-07,Completed,Debit Card
2912,315,2023-08-07,Cancelled,UPI
2913,785,2023-11-24,Cancelled,Net Banking
2914,702,2023-04-16,Completed,Wallet
2915,585,2023-08-04,Completed,UPI
2916,197,2023-06-10,Completed,Debit Card
2917,625,2023-06-11,Completed,UPI
2918,486,2024-06-12,Cancelled,Net Banking
2919,235,2023-10-03,Completed,Net Banking
2920,380,2023-11-07,Completed,UPI
2921,745,2023-12-08,Completed,UPI
2922,316,2024-04-05,Completed,Wallet
2923,781,2024-02-07,Completed,Credit Card
2924,57,2024-02-18,Completed,UPI
2925,144,2024-10-23,Completed,UPI
2926,722,2023-01-20,Completed,Debit Card
2927,734,2024-11-08,Completed,UPI
2928,25,2024-01-18,Completed,Net Banking
2929,334,2024-01-27,Cancelled,Wallet
2930,221,2023-07-24,Cancelled,Wallet
2931,281,2024-03-26,Completed,Credit Card
2932,165,2023-09-06,Completed,Net Banking
2933,482,2024-08-30,Completed,Net Banking
2934,256,2024-05-13,Completed,Wallet
2935,385,2024-08-23,Completed,Credit Card
2936,655,2023-02-27,Completed,UPI
2937,379,2024-07-04,Completed,UPI
2938,484,2023-04-24,Completed,Credit Card
2939,794,2023-11-29,Completed,Debit Card
2940,604,2023-06-04,Completed,Wallet
2941,576,2023-07-24,Completed,Net Banking
2942,336,2023-09-09,Cancelled,Wallet
2943,267,2024-11-07,Cancelled,Wallet
2944,707,2023-10-26,Completed,Debit Card
2945,717,2023-03-11,Completed,UPI
2946,766,2024-04-01,Completed,Debit Card
2947,480,2023-11-25,Completed,Net Banking
2948,342,2024-01-06,Completed,UPI
2949,619,2023-09-19,Completed,Debit Card
2950,658,2023-05-03,Completed,Net Banking
2951,499,2024-02-10,Completed,Wallet
2952,525,2023-03-03,Completed,Credit Card
2953,448,2024-08-02,Completed,Wallet
2954,552,2023-12-01,Completed,UPI
2955,342,2024-08-11,Completed,Credit Card
2956,95,2024-08-01,Cancelled,Credit Card
2957,163,2024-06-28,Cancelled,Credit Card
2958,480,2024-08-10,Cancelled,Debit Card
2959,786,2023-03-16,Completed,UPI
2960,463,2024-04-21,Completed,UPI
2961,187,2023-03-16,Cancelled,UPI
2962,541,2024-04-09,Completed,Credit Card
2963,589,2024-02-16,Completed,Credit Card
2964,400,2024-09-30,Completed,Credit Card
2965,331,2023-08-19,Completed,Debit Card
2966,229,2023-09-23,Cancelled,UPI
2967,469,2024-06-29,Completed,Wallet
2968,733,2023-12-30,Cancelled,Debit Card
2969,792,2023-07-13,Completed,Debit Card
2970,186,2023-11-12,Completed,Credit Card
2971,617,2024-06-30,Completed,Debit Card
2972,357,2024-07-07,Completed,UPI
2973,236,2023-11-19,Completed,Debit Card
2974,168,2023-11-07,Completed,UPI
2975,223,2023-08-27,Completed,Credit Card
2976,451,2023-05-21,Completed,Net Banking
2977,455,2023-01-27,Completed,Net Banking
2978,458,2023-02-20,Completed,Net Banking
2979,211,2023-07-23,Completed,Wallet
2980,96,2023-05-08,Completed,Wallet
2981,742,2024-08-15,Cancelled,Credit Card
2982,775,2023-06-16,Completed,Credit Card
2983,759,2024-05-15,Cancelled,UPI
2984,426,2023-11-21,Completed,Debit Card
2985,520,2023-04-03,Completed,Net Banking
2986,521,2023-09-19,Completed,Net Banking
2987,8,2023-01-17,Completed,Net Banking
2988,103,2024-02-14,Completed,UPI
2989,67,2023-11-14,Completed,UPI
2990,719,2023-08-23,Completed,Net Banking
2991,17,2024-04-27,Completed,UPI
2992,145,2023-02-16,Completed,Debit Card
2993,10,2024-08-01,Completed,Wallet
2994,144,2023-06-09,Completed,Credit Card
2995,611,2023-03-04,Completed,UPI
2996,633,2024-01-16,Completed,Debit Card
2997,177,2024-03-05,Completed,Wallet
2998,760,2023-06-05,Completed,UPI
2999,167,2023-04-23,Completed,Net Banking
3000,314,2023-07-28,Completed,UPI
3001,637,2023-09-29,Completed,Credit Card
3002,340,2023-01-27,Completed,Net Banking
3003,753,2023-02-05,Completed,Net Banking
3004,553,2023-02-17,Completed,Wallet
3005,174,2024-06-21,Completed,Credit Card
3006,358,2023-01-16,Completed,Credit Card
3007,68,2024-03-05,Completed,Net Banking
3008,426,2024-04-20,Cancelled,Net Banking
3009,618,2023-05-18,Completed,UPI
3010,481,2024-05-02,Completed,Debit Card
3011,673,2023-11-27,Cancelled,UPI
3012,685,2024-09-20,Completed,Net Banking
3013,767,2024-05-19,Cancelled,Debit Card
3014,225,2023-05-09,Cancelled,Debit Card
3015,231,2023-05-27,Completed,Credit Card
3016,290,2024-02-18,Cancelled,Credit Card
3017,232,2023-09-13,Completed,Debit Card
3018,309,2024-11-06,Completed,Net Banking
3019,605,2024-11-15,Cancelled,Wallet
3020,274,2024-08-14,Completed,UPI
3021,384,2024-03-08,Completed,Wallet
3022,766,2023-02-05,Completed,Credit Card
3023,187,2023-07-22,Completed,Debit Card
3024,35,2024-10-11,Completed,Debit Card
3025,331,2024-02-11,Completed,Wallet
3026,496,2024-05-07,Completed,Debit Card
3027,592,2024-10-05,Completed,Net Banking
3028,465,2023-08-08,Cancelled,UPI
3029,451,2024-07-12,Completed,UPI
3030,787,2024-11-02,Cancelled,UPI
3031,191,2023-12-12,Completed,UPI
3032,791,2024-05-14,Cancelled,Net Banking
3033,99,2024-11-10,Completed,Wallet
3034,65,2023-09-27,Completed,Net Banking
3035,27,2024-10-19,Cancelled,Debit Card
3036,233,2023-04-07,Completed,Credit Card
3037,564,2023-05-04,Completed,Debit Card
3038,315,2023-12-22,Completed,Net Banking
3039,85,2024-07-20,Cancelled,Debit Card
3040,524,2024-02-12,Completed,Debit Card
3041,228,2024-11-27,Completed,Debit Card
3042,539,2023-12-29,Cancelled,Debit Card
3043,544,2024-07-30,Cancelled,Credit Card
3044,372,2024-06-29,Cancelled,Debit Card
3045,171,2024-06-27,Completed,Debit Card
3046,697,2023-04-13,Completed,Wallet
3047,770,2023-08-20,Completed,Wallet
3048,435,2024-09-16,Completed,UPI
3049,411,2023-02-20,Completed,Net Banking
3050,432,2024-06-18,Completed,Net Banking
3051,140,2023-11-26,Completed,Credit Card
3052,258,2023-03-18,Cancelled,UPI
3053,752,2023-08-02,Cancelled,Wallet
3054,61,2023-03-10,Completed,Debit Card
3055,493,2023-05-28,Completed,Debit Card
3056,164,2024-02-05,Completed,Net Banking
3057,199,2024-08-28,Completed,UPI
3058,232,2023-03-14,Completed,Debit Card
3059,127,2024-02-16,Cancelled,Debit Card
3060,455,2023-07-30,Completed,UPI
3061,12,2023-12-02,Completed,Wallet
3062,537,2023-11-15,Completed,Wallet
3063,238,2024-04-27,Completed,UPI
3064,555,2023-05-08,Cancelled,Net Banking
3065,73,2023-06-07,Completed,UPI
3066,391,2023-02-11,Completed,Credit Card
3067,478,2024-10-03,Completed,Wallet
3068,727,2023-06-22,Completed,UPI
3069,536,2023-08-19,Completed,Credit Card
3070,614,2024-09-09,Completed,Debit Card
3071,507,2024-11-11,Completed,Net Banking
3072,654,2023-02-28,Completed,UPI
3073,258,2023-10-10,Cancelled,UPI
3074,683,2024-03-05,Completed,UPI
3075,14,2023-03-27,Completed,Net Banking
3076,600,2023-09-06,Completed,Debit Card
3077,445,2024-08-28,Completed,Credit Card
3078,575,2024-05-14,Cancelled,Wallet
3079,622,2024-01-20,Cancelled,Net Banking
3080,617,2023-02-13,Completed,Wallet
3081,101,2024-10-20,Cancelled,Credit Card
3082,783,2023-05-01,Completed,UPI
3083,689,2024-08-17,Cancelled,Net Banking
3084,736,2024-02-08,Completed,UPI
3085,451,2024-10-24,Completed,Wallet
3086,39,2024-06-19,Completed,Net Banking
3087,27,2024-11-16,Completed,Wallet
3088,25,2023-07-05,Completed,Credit Card
3089,423,2023-10-27,Completed,Net Banking
3090,368,2023-09-17,Completed,UPI
3091,284,2023-09-12,Completed,Credit Card
3092,470,2023-11-29,Completed,Debit Card
3093,572,2023-08-03,Cancelled,UPI
3094,772,2024-02-15,Completed,Debit Card
3095,92,2024-05-26,Completed,UPI
3096,552,2024-09-23,Completed,UPI
3097,104,2023-11-10,Completed,Net Banking
3098,637,2023-11-17,Completed,Debit Card
3099,208,2024-01-27,Completed,Net Banking
3100,346,2023-12-26,Completed,UPI
3101,173,2023-06-13,Completed,Credit Card
3102,195,2023-04-25,Cancelled,UPI
3103,718,2024-06-02,Cancelled,UPI
3104,552,2024-07-27,Completed,Net Banking
3105,713,2024-09-25,Completed,Debit Card
3106,93,2023-04-06,Cancelled,Net Banking
3107,150,2023-09-27,Completed,Wallet
3108,407,2023-12-29,Completed,Net Banking
3109,754,2023-04-17,Completed,Wallet
3110,85,2024-08-06,Completed,Debit Card
3111,42,2024-03-29,Completed,Wallet
3112,684,2023-06-08,Completed,Credit Card
3113,230,2024-05-21,Completed,Debit Card
3114,451,2023-08-20,Completed,Debit Card
3115,304,2023-01-13,Completed,Credit Card
3116,495,2024-09-18,Completed,Net Banking
3117,565,2024-07-23,Cancelled,Debit Card
3118,191,2024-02-27,Cancelled,Wallet
3119,643,2024-02-14,Cancelled,Net Banking
3120,724,2023-09-25,Completed,UPI
3121,380,2024-03-17,Completed,Debit Card
3122,554,2023-11-24,Completed,Credit Card
3123,330,2023-05-18,Completed,Wallet
3124,132,2024-08-15,Completed,Wallet
3125,549,2024-05-02,Completed,Credit Card
3126,234,2024-09-10,Completed,Wallet
3127,477,2023-08-18,Completed,Wallet
3128,472,2023-02-24,Cancelled,Net Banking
3129,606,2024-05-24,Completed,Credit Card
3130,23,2023-06-25,Cancelled,Net Banking
3131,666,2024-07-26,Completed,UPI
3132,724,2024-05-03,Completed,Credit Card
3133,363,2024-11-29,Completed,UPI
3134,259,2024-08-06,Completed,Wallet
3135,442,2024-05-17,Completed,Net Banking
3136,678,2023-08-09,Completed,UPI
3137,714,2024-07-05,Completed,UPI
3138,584,2023-08-27,Cancelled,Net Banking
3139,785,2023-05-28,Cancelled,Wallet
3140,7,2023-11-19,Cancelled,Credit Card
3141,602,2024-01-02,Completed,Credit Card
3142,66,2024-09-20,Cancelled,Net Banking
3143,751,2023-06-15,Completed,Debit Card
3144,793,2024-09-07,Completed,Debit Card
3145,665,2023-01-31,Completed,Credit Card
3146,92,2023-12-06,Completed,Net Banking
3147,718,2024-08-10,Completed,Net Banking
3148,714,2024-01-26,Completed,Debit Card
3149,188,2023-12-18,Completed,UPI
3150,182,2023-12-30,Completed,UPI
3151,93,2024-05-26,Completed,UPI
3152,206,2024-02-16,Completed,UPI
3153,649,2024-10-24,Completed,UPI
3154,770,2024-04-07,Completed,Wallet
3155,21,2023-09-21,Cancelled,Credit Card
3156,61,2024-07-24,Completed,Credit Card
3157,2,2023-06-22,Cancelled,Credit Card
3158,335,2023-01-05,Completed,UPI
3159,582,2023-01-29,Cancelled,UPI
3160,177,2023-03-13,Completed,Wallet
3161,187,2024-05-25,Cancelled,Debit Card
3162,100,2023-12-20,Completed,Wallet
3163,588,2024-01-19,Completed,Net Banking
3164,520,2023-07-01,Completed,Net Banking
3165,638,2023-02-01,Completed,Wallet
3166,320,2023-05-04,Completed,Credit Card
3167,700,2023-12-24,Completed,Wallet
3168,172,2024-06-14,Completed,Net Banking
3169,618,2023-07-17,Completed,Wallet
3170,466,2023-12-12,Cancelled,Net Banking
3171,120,2024-04-03,Cancelled,Credit Card
3172,253,2023-12-13,Completed,Debit Card
3173,503,2023-09-03,Completed,Net Banking
3174,367,2023-02-12,Completed,Net Banking
3175,725,2024-11-06,Cancelled,Credit Card
3176,94,2024-06-16,Completed,Wallet
3177,589,2024-07-30,Cancelled,Wallet
3178,776,2024-02-08,Cancelled,Debit Card
3179,329,2023-10-17,Completed,Net Banking
3180,300,2023-07-22,Completed,Net Banking
3181,387,2024-03-21,Completed,Net Banking
3182,504,2023-01-25,Completed,UPI
3183,496,2024-07-28,Cancelled,Net Banking
3184,510,2023-11-10,Completed,Credit Card
3185,43,2024-06-24,Completed,Credit Card
3186,602,2023-11-11,Cancelled,Wallet
3187,657,2023-06-27,Completed,Credit Card
3188,29,2024-07-01,Completed,UPI
3189,193,2024-01-30,Completed,Wallet
3190,701,2023-02-23,Completed,Wallet
3191,183,2024-06-20,Cancelled,UPI
3192,716,2024-11-28,Completed,Debit Card
3193,469,2023-04-12,Completed,Debit Card
3194,75,2023-11-24,Completed,Net Banking
3195,585,2023-07-31,Cancelled,Credit Card
3196,391,2023-02-16,Completed,Credit Card
3197,5,2023-10-25,Completed,UPI
3198,400,2023-07-01,Completed,UPI
3199,46,2024-02-16,Completed,Debit Card
3200,253,2024-09-05,Cancelled,UPI
3201,697,2024-03-08,Cancelled,UPI
3202,670,2023-07-29,Completed,Net Banking
3203,426,2023-01-11,Completed,Net Banking
3204,195,2023-10-12,Completed,UPI
3205,11,2024-09-06,Completed,Credit Card
3206,132,2024-04-04,Completed,Credit Card
3207,118,2024-10-14,Completed,Debit Card
3208,69,2024-05-15,Completed,Wallet
3209,172,2023-12-02,Completed,Net Banking
3210,550,2023-10-19,Completed,UPI
3211,268,2024-08-06,Completed,Credit Card
3212,207,2024-02-09,Completed,Wallet
3213,206,2024-05-24,Completed,Wallet
3214,481,2023-02-06,Completed,Credit Card
3215,235,2023-04-25,Completed,Net Banking
3216,86,2023-07-08,Completed,Debit Card
3217,631,2024-03-22,Completed,Net Banking
3218,453,2023-05-27,Cancelled,Credit Card
3219,516,2024-11-09,Completed,Debit Card
3220,45,2023-11-22,Cancelled,Credit Card
3221,350,2023-06-06,Completed,Debit Card
3222,474,2023-12-25,Completed,Credit Card
3223,390,2024-02-05,Completed,UPI
3224,66,2024-06-01,Completed,Debit Card
3225,200,2024-10-04,Completed,Net Banking
3226,452,2023-01-26,Completed,Debit Card
3227,542,2024-09-08,Completed,Wallet
3228,147,2023-06-14,Cancelled,UPI
3229,115,2023-02-28,Completed,Net Banking
3230,548,2024-06-14,Completed,Wallet
3231,742,2023-06-23,Completed,UPI
3232,147,2023-02-09,Completed,Debit Card
3233,391,2023-01-07,Completed,Wallet
3234,397,2023-03-01,Cancelled,Credit Card
3235,781,2023-08-18,Completed,Wallet
3236,76,2024-07-12,Completed,Net Banking
3237,661,2024-08-08,Completed,UPI
3238,397,2024-09-22,Completed,Debit Card
3239,503,2024-11-30,Cancelled,UPI
3240,652,2023-12-20,Completed,Net Banking
3241,466,2023-06-06,Cancelled,UPI
3242,148,2023-08-18,Completed,Debit Card
3243,264,2024-02-02,Completed,UPI
3244,443,2023-01-22,Completed,Debit Card
