transaction_id,user_id,merchant_id,amount,status,transaction_time
527,785,30,34.2,approved,2024-06-04 19:58:00
528,1589,53,82.35,approved,2024-01-08 22:41:00
529,652,96,62.53,approved,2024-03-27 02:27:00
530,1445,117,36.87,approved,2024-05-27 17:05:00
531,781,50,36.13,approved,2024-06-28 22:26:00
532,1360,102,10.87,approved,2024-05-29 09:54:00
533,1336,20,137.52,approved,2024-03-31 04:07:00
534,1976,5,60.01,declined,2024-01-23 23:34:00
535,1029,76,33.53,approved,2024-03-01 10:30:00
536,1782,13,50.25,approved,2024-06-08 03:23:00
537,1731,57,251.22,approved,2024-01-19 03:38:00
538,1078,117,129.44,approved,2024-03-24 04:20:00
539,32,93,24.64,approved,2024-01-27 05:49:00
540,840,112,8.94,approved,2024-04-29 04:46:00
541,1987,20,6.18,declined,2024-01-14 14:55:00
542,962,101,303.66,approved,2024-06-25 10:30:00
543,543,44,23.67,approved,2024-04-23 11:03:00
544,1419,51,28.38,approved,2024-04-28 07:10:00
545,165,110,73.25,approved,2024-02-29 19:31:00
546,1746,87,148.03,approved,2024-06-05 10:31:00
547,1093,49,199.1,declined,2024-06-22 16:41:00
548,649,81,19.47,approved,2024-05-10 20:07:00
549,1818,98,335.47,approved,2024-03-29 19:52:00
550,1787,70,9.56,approved,2024-01-07 12:50:00
551,1265,9,53.97,approved,2024-02-12 17:43:00
552,1293,88,173.79,approved,2024-06-16 15:36:00
553,589,30,240.45,approved,2024-05-15 22:40:00
554,186,56,81.09,approved,2024-06-27 02:25:00
555,202,98,68.11,approved,2024-04-25 08:53:00
556,1442,112,21.88,approved,2024-01-19 07:07:00
557,909,22,55.65,approved,2024-05-06 08:08:00
558,614,116,141.44,approved,2024-01-06 06:28:00
559,95,42,73.37,approved,2024-05-24 22:24:00
560,115,38,62.6,approved,2024-03-06 06:09:00
561,768,56,49.06,approved,2024-01-27 12:00:00
562,501,68,110.83,approved,2024-03-16 00:16:00
563,1160,88,67.99,approved,2024-05-24 06:34:00
564,369,22,26.62,approved,2024-02-01 20:53:00
565,162,79,15.65,approved,2024-06-07 12:45:00
566,784,80,25.85,approved,2024-05-04 08:39:00
567,494,64,9.5,approved,2024-06-15 04:12:00
568,1195,19,13.68,approved,2024-02-12 06:26:00
569,945,82,50.11,approved,2024-02-16 05:38:00
570,942,33,17.12,approved,2024-05-01 09:28:00
571,20,116,38.45,approved,2024-05-26 11:29:00
572,953,116,5.55,approved,2024-02-22 08:40:00
573,1388,70,97.58,approved,2024-01-29 18:12:00
574,152,57,16.31,approved,2024-06-21 01:47:00
575,708,76,30.73,approved,2024-02-24 11:01:00
576,1309,55,160.65,approved,2024-05-05 16:01:00
577,513,59,52.59,approved,2024-06-02 21:11:00
578,619,26,24.65,approved,2024-03-11 00:45:00
579,1748,62,73.16,approved,2024-01-20 09:58:00
580,486,49,52.72,declined,2024-04-14 02:46:00
581,736,74,249.33,approved,2024-02-23 20:41:00
582,1433,38,83.28,approved,2024-01-04 23:51:00
583,1700,85,171.8,approved,2024-03-13 01:18:00
584,563,2,5.3,approved,2024-04-13 00:34:00
585,1772,88,39.4,approved,2024-05-21 16:29:00
586,1526,7,130.37,approved,2024-06-14 18:32:00
587,1242,96,33.48,approved,2024-03-31 10:14:00
588,1706,116,13.04,approved,2024-06-13 08:58:00
589,587,100,224.19,declined,2024-05-25 10:16:00
590,472,78,167.33,approved,2024-05-25 23:41:00
591,722,29,8.78,approved,2024-04-25 21:25:00
592,390,80,199.99,approved,2024-02-15 15:00:00
593,1389,97,5.57,approved,2024-05-11 05:47:00
594,1572,85,11.39,approved,2024-05-03 22:42:00
595,1717,18,95.88,approved,2024-04-24 08:51:00
596,199,116,12.02,approved,2024-04-24 05:24:00
597,1324,6,84.58,declined,2024-02-26 05:44:00
598,1616,57,38.77,approved,2024-01-07 01:46:00
599,1187,47,111.05,approved,2024-05-13 07:43:00
600,270,12,24.18,approved,2024-06-14 14:13:00
601,605,42,23.23,approved,2024-05-16 01:47:00
602,851,23,12.77,approved,2024-02-06 13:17:00
603,271,101,48.43,approved,2024-04-08 04:42:00
604,1795,47,103.74,approved,2024-04-06 15:19:00
605,1028,117,16.86,approved,2024-02-19 14:41:00
606,1701,22,6.5,approved,2024-02-16 18:43:00
607,1872,106,90.82,approved,2024-06-20 21:13:00
608,987,104,128.53,approved,2024-02-23 17:29:00
609,1529,112,34.21,approved,2024-03-02 15:52:00
610,1648,15,10.22,approved,2024-03-26 06:10:00
611,1973,10,334.5,approved,2024-01-26 14:58:00
612,1545,29,116.82,approved,2024-06-05 14:00:00
613,1386,93,15.94,approved,2024-05-02 18:31:00
614,814,109,33.52,approved,2024-05-26 11:17:00
615,1142,47,85.61,approved,2024-01-17 10:32:00
616,1620,51,38.82,approved,2024-01-03 12:48:00
617,542,69,182.33,approved,2024-01-23 11:58:00
618,932,48,105.41,approved,2024-05-02 11:37:00
619,1534,87,197.83,approved,2024-02-17 17:24:00
620,1198,49,83.84,approved,2024-05-29 17:11:00
621,1308,48,87.56,approved,2024-01-20 17:22:00
622,1383,30,52.78,approved,2024-03-26 19:54:00
623,52,80,20.17,approved,2024-06-09 23:16:00
624,1932,72,175.95,declined,2024-02-29 17:04:00
625,1875,79,22.09,approved,2024-02-10 07:10:00
626,1327,9,92.33,approved,2024-04-25 16:07:00
627,1688,60,6.54,approved,2024-06-14 13:10:00
628,1436,39,237.76,approved,2024-04-28 04:34:00
629,837,15,50.72,approved,2024-01-26 10:41:00
630,93,5,22.81,approved,2024-02-25 09:47:00
631,1009,15,114.77,approved,2024-01-18 16:38:00
632,481,114,173.28,approved,2024-04-07 20:34:00
633,278,50,327.54,approved,2024-03-23 13:59:00
634,760,86,20.67,approved,2024-06-21 19:54:00
635,1522,90,51.41,approved,2024-06-21 05:01:00
636,1107,54,74.06,approved,2024-04-16 22:07:00
637,1521,94,112.44,approved,2024-01-29 03:07:00
638,1814,54,67.34,approved,2024-04-29 05:23:00
639,203,107,101.62,approved,2024-03-30 01:59:00
640,1261,53,199.19,approved,2024-06-19 22:47:00
641,1949,36,61.64,approved,2024-01-06 22:56:00
642,1414,48,16.2,approved,2024-02-09 13:15:00
643,909,57,167.58,approved,2024-06-22 01:02:00
644,484,110,5.06,approved,2024-03-07 00:35:00
645,204,88,106.64,approved,2024-03-07 20:54:00
646,1116,116,11.82,approved,2024-06-27 00:15:00
647,1321,46,28.05,approved,2024-01-12 00:32:00
648,816,36,54.77,approved,2024-02-04 13:17:00
649,1983,16,223.54,approved,2024-06-21 18:17:00
650,1737,106,188.15,approved,2024-03-23 18:41:00
651,188,85,17.95,declined,2024-02-08 14:42:00
652,1315,82,54.1,approved,2024-04-18 16:58:00
653,1989,3,33.81,approved,2024-01-10 04:58:00
654,1612,43,55.53,approved,2024-02-14 08:10:00
655,258,101,221.94,declined,2024-04-12 18:40:00
656,421,9,15.7,approved,2024-05-31 01:31:00
657,1568,71,7.29,approved,2024-02-07 17:05:00
658,1201,28,40.55,approved,2024-05-28 00:16:00
659,1782,30,105.39,approved,2024-02-29 19:29:00
660,1586,19,34.27,declined,2024-05-23 13:38:00
661,1845,77,272.03,approved,2024-01-01 12:23:00
662,568,110,57.26,declined,2024-06-28 03:17:00
663,297,17,5.39,approved,2024-04-08 08:14:00
664,514,103,13.47,approved,2024-02-01 18:23:00
665,226,85,7.0,approved,2024-06-06 17:34:00
666,53,17,24.95,approved,2024-01-03 16:55:00
667,734,102,446.59,approved,2024-05-23 12:42:00
668,488,76,154.48,approved,2024-02-28 22:34:00
669,33,23,8.4,approved,2024-02-18 07:24:00
670,108,17,212.29,approved,2024-05-15 00:36:00
671,863,68,13.75,approved,2024-01-21 16:32:00
672,1528,9,33.47,approved,2024-03-27 16:45:00
673,919,100,501.27,approved,2024-03-06 21:46:00
674,1052,76,46.93,declined,2024-01-20 20:27:00
675,926,65,89.01,approved,2024-02-10 07:57:00
676,1937,79,7.56,approved,2024-01-08 21:27:00
677,1490,101,85.21,approved,2024-06-14 10:23:00
678,1776,85,83.2,approved,2024-04-04 22:15:00
679,618,59,14.84,approved,2024-04-27 02:47:00
680,1975,4,17.0,approved,2024-01-12 01:45:00
681,981,109,8.03,approved,2024-03-14 02:41:00
682,874,88,94.26,approved,2024-01-20 15:41:00
683,1005,92,38.42,approved,2024-06-14 14:32:00
684,909,10,139.44,approved,2024-06-12 16:57:00
685,166,42,67.48,declined,2024-04-20 17:41:00
686,304,9,17.8,declined,2024-01-23 23:20:00
687,564,80,21.16,approved,2024-04-25 05:57:00
688,1199,71,42.86,declined,2024-05-09 15:26:00
689,666,49,30.57,approved,2024-04-18 18:02:00
690,1087,38,330.31,approved,2024-03-23 14:18:00
691,1036,78,60.87,approved,2024-03-19 07:34:00
692,204,102,101.68,approved,2024-05-07 18:07:00
693,235,110,9.06,approved,2024-04-29 04:29:00
694,1334,113,38.44,declined,2024-05-19 23:38:00
695,1130,93,191.8,approved,2024-06-06 13:23:00
696,441,56,141.36,approved,2024-03-23 04:52:00
697,1819,30,15.74,approved,2024-03-16 07:58:00
698,695,106,23.88,approved,2024-03-23 13:22:00
699,817,54,141.84,approved,2024-05-12 19:43:00
700,195,41,162.26,approved,2024-03-18 16:33:00
701,641,86,79.87,approved,2024-02-16 09:37:00
702,767,20,87.42,approved,2024-05-05 00:46:00
703,1891,61,75.34,approved,2024-01-13 05:18:00
704,187,107,7.55,approved,2024-01-16 12:57:00
705,191,56,82.89,declined,2024-01-18 13:53:00
706,1525,95,23.51,approved,2024-03-08 20:07:00
707,1663,17,166.06,approved,2024-04-11 06:49:00
708,123,76,93.52,approved,2024-06-23 03:33:00
709,1151,72,29.16,approved,2024-03-01 00:14:00
710,1373,16,5.05,declined,2024-03-15 18:51:00
711,725,112,204.64,approved,2024-05-01 02:55:00
712,1928,97,11.59,approved,2024-03-17 23:50:00
713,1778,118,13.6,approved,2024-05-11 06:21:00
714,106,37,81.61,declined,2024-04-19 07:13:00
715,640,46,191.53,approved,2024-01-19 20:38:00
716,1184,65,13.13,approved,2024-02-08 17:28:00
717,317,85,35.86,approved,2024-03-28 18:43:00
718,460,109,134.66,approved,2024-01-20 16:48:00
719,718,109,48.29,approved,2024-04-11 06:21:00
720,753,15,32.3,approved,2024-05-18 19:52:00
721,571,74,14.95,approved,2024-02-11 04:06:00
722,1654,55,158.48,approved,2024-06-02 20:32:00
723,1149,99,11.58,approved,2024-05-28 23:45:00
724,1274,79,56.48,approved,2024-05-02 21:01:00
725,1317,72,40.54,approved,2024-01-05 18:42:00
726,1248,119,75.24,approved,2024-04-29 18:06:00
727,1699,89,38.36,approved,2024-02-18 16:29:00
728,60,24,38.07,approved,2024-02-19 17:56:00
729,1440,98,69.63,approved,2024-02-26 05:58:00
730,1888,44,223.11,approved,2024-03-04 21:38:00
731,13,24,204.86,approved,2024-06-07 08:29:00
732,294,73,79.22,approved,2024-04-29 15:58:00
733,821,9,70.21,declined,2024-01-26 19:51:00
734,1518,82,123.68,approved,2024-06-25 21:54:00
735,63,12,125.56,approved,2024-05-15 19:48:00
736,1087,28,52.44,approved,2024-03-09 11:37:00
737,860,59,98.59,approved,2024-03-03 01:23:00
738,323,48,32.44,approved,2024-02-26 17:33:00
739,1478,42,33.36,approved,2024-05-21 10:02:00
740,1929,73,36.89,approved,2024-04-18 12:56:00
741,174,114,21.31,approved,2024-01-10 13:51:00
742,319,21,30.83,approved,2024-05-17 08:10:00
743,1266,7,11.38,approved,2024-05-02 16:36:00
744,168,35,26.7,approved,2024-03-21 15:59:00
745,1356,55,31.96,approved,2024-03-29 09:53:00
746,1244,57,237.48,approved,2024-03-16 09:35:00
747,560,28,75.06,approved,2024-05-17 10:23:00
748,1050,15,141.43,approved,2024-03-03 20:04:00
749,881,15,21.22,approved,2024-02-21 13:31:00
750,1389,87,49.81,approved,2024-04-17 23:26:00
751,997,68,31.48,approved,2024-05-01 10:44:00
752,632,6,63.59,approved,2024-02-10 03:27:00
753,810,77,15.55,approved,2024-01-10 23:20:00
754,16,27,75.03,approved,2024-02-24 20:55:00
755,1937,28,36.03,approved,2024-05-19 16:36:00
756,282,98,15.89,approved,2024-02-16 12:22:00
757,593,42,59.43,approved,2024-01-22 20:13:00
758,16,64,8.1,approved,2024-05-15 23:45:00
759,882,23,65.07,approved,2024-01-24 12:25:00
760,779,69,14.33,approved,2024-05-08 02:23:00
761,472,65,150.2,approved,2024-04-11 17:06:00
762,1707,86,78.87,approved,2024-05-26 18:20:00
763,726,10,14.79,approved,2024-03-13 06:49:00
764,1765,95,92.96,approved,2024-01-08 16:49:00
765,894,3,174.72,approved,2024-03-24 16:41:00
766,1887,10,35.09,approved,2024-06-05 22:36:00
767,642,74,86.37,approved,2024-03-19 03:34:00
768,1175,52,14.5,approved,2024-05-09 03:50:00
769,1312,54,65.89,approved,2024-02-22 16:54:00
770,236,52,322.48,approved,2024-01-04 19:07:00
771,1979,42,15.05,approved,2024-02-01 06:55:00
772,1642,80,13.01,approved,2024-03-24 18:11:00
773,1704,89,46.35,declined,2024-06-16 10:32:00
774,742,12,20.38,approved,2024-03-20 12:01:00
775,1730,14,20.23,approved,2024-02-14 07:03:00
776,893,76,61.31,approved,2024-03-13 21:35:00
777,1074,11,23.14,approved,2024-03-13 01:07:00
778,1783,40,439.44,approved,2024-05-15 18:28:00
779,696,29,59.42,declined,2024-03-01 15:11:00
780,1596,22,6.28,approved,2024-01-14 21:42:00
781,1046,82,180.68,approved,2024-01-21 18:11:00
782,1087,66,52.84,approved,2024-02-05 07:10:00
783,1856,100,71.87,approved,2024-03-04 14:26:00
784,720,94,33.83,approved,2024-06-23 10:32:00
785,1678,83,31.21,approved,2024-05-28 08:57:00
786,303,31,18.9,approved,2024-01-19 17:09:00
787,300,33,5.8,approved,2024-02-05 21:53:00
788,356,78,72.83,approved,2024-01-28 19:53:00
789,1557,98,107.72,approved,2024-04-29 07:57:00
790,155,23,60.31,approved,2024-06-22 04:15:00
791,1583,81,44.48,approved,2024-03-30 22:49:00
792,951,97,6.27,approved,2024-04-12 14:59:00
793,1557,75,12.53,approved,2024-03-22 17:17:00
794,1395,119,12.77,approved,2024-06-09 13:43:00
795,1157,83,22.75,declined,2024-04-25 15:39:00
796,1280,42,5.17,approved,2024-06-06 07:57:00
797,1989,81,17.18,declined,2024-02-27 13:13:00
798,310,57,12.86,declined,2024-01-13 10:20:00
799,961,57,80.52,approved,2024-04-24 22:33:00
800,621,102,184.55,approved,2024-02-20 00:04:00
801,1212,8,29.38,approved,2024-03-05 01:39:00
802,1040,10,214.02,approved,2024-02-26 12:11:00
803,946,58,35.33,approved,2024-01-07 20:18:00
804,117,48,96.6,approved,2024-05-31 09:44:00
805,588,10,99.35,approved,2024-04-27 08:35:00
806,1770,110,219.66,approved,2024-01-17 10:30:00
807,1260,77,29.95,approved,2024-04-02 07:24:00
808,788,60,71.73,approved,2024-04-15 15:29:00
809,1136,102,126.34,approved,2024-05-14 12:23:00
810,1835,6,46.73,approved,2024-03-22 20:54:00
811,1862,104,43.15,approved,2024-04-14 01:36:00
812,1335,25,20.53,declined,2024-02-28 12:46:00
813,1240,61,10.84,approved,2024-04-01 06:30:00
814,309,8,60.96,approved,2024-03-23 00:21:00
815,212,104,5.32,approved,2024-06-12 16:20:00
816,1715,44,43.73,declined,2024-06-27 20:06:00
817,1463,11,18.87,approved,2024-04-01 20:24:00
818,1324,23,48.51,approved,2024-01-08 03:00:00
819,508,91,92.69,approved,2024-03-20 16:35:00
820,900,68,24.99,approved,2024-04-05 03:55:00
821,1249,21,60.5,approved,2024-03-07 05:53:00
822,764,118,19.83,approved,2024-02-21 11:58:00
823,794,53,5.85,approved,2024-05-20 23:41:00
824,693,87,70.11,approved,2024-04-18 20:12:00
825,108,102,32.08,approved,2024-04-24 20:23:00
826,1326,43,14.83,approved,2024-01-12 23:58:00
827,676,13,8.03,approved,2024-04-11 13:46:00
828,1390,50,94.45,declined,2024-02-21 17:27:00
829,517,93,176.53,approved,2024-06-04 00:32:00
830,1345,117,63.67,approved,2024-04-19 17:14:00
831,1789,20,54.6,approved,2024-03-01 16:28:00
832,167,75,9.18,approved,2024-04-30 19:21:00
833,290,118,38.36,approved,2024-03-04 16:23:00
834,636,84,231.25,approved,2024-05-07 03:42:00
835,1357,51,92.35,approved,2024-01-24 11:23:00
836,1219,91,149.41,declined,2024-06-19 18:11:00
837,174,40,124.36,approved,2024-04-11 17:58:00
838,772,83,79.67,approved,2024-05-24 02:49:00
839,673,105,67.33,approved,2024-01-24 06:20:00
840,1373,90,61.89,approved,2024-05-30 21:46:00
841,1940,95,43.75,approved,2024-05-04 18:37:00
842,1869,68,17.22,approved,2024-01-18 00:18:00
843,1324,86,66.34,approved,2024-03-18 01:53:00
844,1042,47,33.87,approved,2024-01-04 07:39:00
845,743,40,271.91,approved,2024-02-02 19:34:00
846,1948,28,397.78,approved,2024-03-03 05:03:00
847,1941,99,32.83,approved,2024-03-29 12:33:00
848,394,29,101.9,approved,2024-01-26 01:01:00
849,318,10,6.43,approved,2024-02-23 20:20:00
850,1730,101,6.76,approved,2024-01-19 09:53:00
851,1040,99,19.29,approved,2024-04-08 06:17:00
852,1711,95,61.08,approved,2024-06-09 20:51:00
853,1079,5,41.06,approved,2024-04-30 12:00:00
854,690,113,156.03,approved,2024-05-19 12:02:00
855,1266,17,57.91,approved,2024-04-18 17:24:00
856,772,20,35.44,approved,2024-01-30 12:52:00
857,371,107,22.3,approved,2024-05-06 03:05:00
858,1580,80,35.22,approved,2024-05-27 06:45:00
859,1849,22,97.42,approved,2024-05-11 06:53:00
860,897,6,40.7,approved,2024-03-15 19:04:00
861,747,87,49.45,approved,2024-05-10 23:55:00
862,487,57,93.37,approved,2024-04-21 03:43:00
863,584,97,96.81,approved,2024-05-16 06:24:00
864,1606,58,26.69,declined,2024-02-12 14:22:00
865,1094,31,44.07,approved,2024-02-26 08:05:00
866,1978,104,48.79,approved,2024-05-22 18:57:00
867,961,116,15.75,approved,2024-06-01 00:39:00
868,398,48,119.99,approved,2024-05-03 11:34:00
869,1940,74,92.45,approved,2024-06-28 05:04:00
870,903,60,94.18,approved,2024-05-20 01:43:00
871,578,100,136.09,approved,2024-03-10 12:25:00
872,1030,68,167.12,approved,2024-03-17 05:09:00
873,1979,21,100.75,approved,2024-05-28 17:03:00
874,409,103,590.41,approved,2024-04-20 01:48:00
875,284,112,5.81,approved,2024-02-15 12:16:00
876,107,83,124.64,approved,2024-03-28 11:43:00
877,1791,48,52.46,declined,2024-04-10 22:49:00
878,1914,14,206.69,approved,2024-05-09 12:09:00
879,1733,67,23.76,approved,2024-06-03 22:48:00
880,256,37,194.17,approved,2024-01-16 06:27:00
881,1563,21,84.42,approved,2024-02-19 15:50:00
882,921,116,134.08,approved,2024-04-03 10:52:00
883,302,107,61.02,approved,2024-03-20 15:20:00
884,188,117,203.09,approved,2024-02-10 10:05:00
885,1673,58,22.12,approved,2024-06-10 01:00:00
886,716,120,95.52,approved,2024-01-05 20:31:00
887,850,7,106.3,approved,2024-03-13 04:08:00
888,1029,48,241.17,approved,2024-02-12 22:07:00
889,791,11,13.99,approved,2024-03-09 06:01:00
890,460,4,98.74,approved,2024-02-28 00:21:00
891,1907,13,183.09,approved,2024-06-01 18:25:00
892,1464,84,61.8,declined,2024-03-02 00:54:00
893,1621,19,29.75,approved,2024-01-26 01:10:00
894,79,37,49.52,approved,2024-06-16 00:09:00
895,1700,61,108.94,approved,2024-05-06 17:11:00
896,1703,18,17.11,approved,2024-05-18 03:25:00
897,1445,61,70.94,approved,2024-03-22 15:58:00
898,1261,1,51.91,approved,2024-06-13 21:45:00
899,163,3,51.44,approved,2024-02-16 14:08:00
900,442,107,132.28,approved,2024-01-28 05:15:00
901,1124,94,262.95,approved,2024-04-20 20:14:00
902,1081,55,64.17,approved,2024-01-21 05:46:00
903,1590,37,47.72,approved,2024-02-13 06:15:00
904,617,16,115.3,approved,2024-01-09 16:37:00
905,489,54,23.38,approved,2024-04-26 07:37:00
906,1626,80,15.74,approved,2024-03-24 05:09:00
907,129,15,178.67,approved,2024-06-01 07:32:00
908,1854,64,111.32,approved,2024-04-18 15:11:00
909,1098,3,30.11,approved,2024-04-25 01:03:00
910,1056,74,16.82,approved,2024-02-14 01:02:00
911,1472,19,75.7,approved,2024-02-23 00:35:00
912,880,1,109.79,approved,2024-04-21 22:08:00
913,723,31,127.75,approved,2024-04-13 21:16:00
914,854,24,20.96,approved,2024-04-30 22:40:00
915,1369,11,28.24,approved,2024-04-05 07:08:00
916,1997,47,11.28,approved,2024-01-13 07:41:00
917,1953,68,92.7,approved,2024-04-09 01:07:00
918,1040,101,252.07,approved,2024-06-28 22:05:00
919,1040,71,103.46,approved,2024-01-04 16:50:00
920,800,112,28.27,approved,2024-03-26 14:03:00
921,90,82,22.67,approved,2024-03-11 10:18:00
922,765,33,608.09,approved,2024-05-16 01:04:00
923,34,46,50.11,approved,2024-05-23 13:05:00
924,139,45,79.09,approved,2024-02-13 21:29:00
925,1502,85,12.96,approved,2024-04-24 08:53:00
926,213,99,60.32,approved,2024-04-15 22:22:00
927,1506,97,10.16,approved,2024-03-01 12:47:00
928,274,6,25.95,approved,2024-03-05 03:13:00
929,1119,44,325.93,approved,2024-05-28 02:16:00
930,1317,23,176.78,declined,2024-05-31 04:00:00
931,1596,88,58.36,approved,2024-03-25 13:58:00
932,1425,62,157.83,approved,2024-04-25 00:05:00
933,374,104,29.24,declined,2024-01-25 13:10:00
934,130,92,108.66,approved,2024-05-21 07:13:00
935,1933,59,52.69,approved,2024-01-07 17:35:00
936,601,26,68.36,approved,2024-01-08 23:23:00
937,1621,26,117.12,approved,2024-06-10 06:04:00
938,86,41,67.14,approved,2024-06-18 21:57:00
939,636,66,109.03,approved,2024-03-13 11:52:00
940,1670,70,40.68,approved,2024-03-27 04:18:00
941,519,5,286.7,approved,2024-05-17 03:10:00
942,1325,25,30.01,approved,2024-02-22 02:02:00
943,732,111,149.99,approved,2024-05-22 03:32:00
944,98,111,30.94,approved,2024-04-29 08:56:00
945,680,35,102.93,approved,2024-01-23 15:50:00
946,1638,48,44.37,approved,2024-03-20 13:04:00
947,1822,52,182.54,approved,2024-05-15 07:33:00
948,901,115,17.55,approved,2024-06-23 02:55:00
949,792,44,268.66,approved,2024-06-26 06:15:00
950,383,64,332.81,approved,2024-05-05 23:41:00
951,1019,48,7.93,approved,2024-06-17 06:22:00
952,1633,67,32.04,approved,2024-02-18 13:19:00
953,1641,11,31.21,approved,2024-05-12 08:40:00
954,870,11,210.29,approved,2024-03-19 09:21:00
955,1234,106,170.79,approved,2024-02-02 20:25:00
956,1118,38,12.62,approved,2024-02-28 11:23:00
957,211,11,84.66,approved,2024-02-29 16:42:00
958,1354,38,23.8,approved,2024-02-25 19:06:00
959,914,78,111.91,approved,2024-05-10 15:31:00
960,873,22,56.05,declined,2024-05-05 13:37:00
961,910,45,95.2,approved,2024-03-22 09:32:00
962,87,94,109.68,approved,2024-06-07 09:15:00
963,1867,46,11.67,approved,2024-04-21 22:19:00
964,891,36,161.36,approved,2024-04-26 09:53:00
965,1621,8,14.82,approved,2024-01-14 15:51:00
